date,flight_sorties,is_holiday,user_type,enterprise_name,admin_region,aircraft_model,day_of_week,cross_region,time_slot,flight_duration,flight_distance,altitude_interval,aircraft_category,entity_id
2023-04-25,4,No,Enterprise,Ent_12,Nanshan,V1500,Tuesday,Luohu-Luohu,17:00-18:00,60,17.587472020690385,100-300m,Industrial,Entity_37
2023-07-02,4,Yes,Unknown,Ent_82,Luohu,Agras T40,Sunday,Futian-Nanshan,17:00-18:00,60,0.571975261566237,100-300m,Passenger,Entity_1
2023-06-19,4,No,Unknown,Ent_83,Longgang,Agras T40,Monday,Nanshan-Baoan,10:00-11:00,46,5.1351089731764885,300-600m,Logistics,Entity_29
2023-08-24,3,No,Unknown,Ent_54,Baoan,Mavic 3,Thursday,Nanshan-Futian,08:00-09:00,13,16.614589961584144,100-300m,Consumer,Entity_180
2023-01-19,3,No,Enterprise,Ent_25,Nanshan,Matrice 300,Thursday,Baoan-Nanshan,17:00-18:00,56,17.210669639016373,>600m,Passenger,Entity_180
2023-05-31,4,No,Unknown,Ent_28,Baoan,Agras T40,Wednesday,Longgang-Luohu,21:00-22:00,27,12.863480909304657,>600m,Passenger,Entity_83
2023-04-09,2,Yes,Enterprise,Ent_34,Baoan,V1500,Sunday,Nanshan-Luohu,20:00-21:00,29,13.379133008268933,0-100m,Industrial,Entity_178
2023-08-13,4,Yes,Individual,Ent_43,Futian,Agras T40,Sunday,Futian-Futian,07:00-08:00,6,12.905089521135098,300-600m,Passenger,Entity_44
2023-02-21,3,No,Enterprise,Ent_88,Baoan,Mavic 3,Tuesday,Nanshan-Luohu,12:00-13:00,13,5.935159286629773,100-300m,Passenger,Entity_28
2023-03-25,1,Yes,Enterprise,Ent_8,Longgang,Agras T40,Saturday,Nanshan-Futian,06:00-07:00,20,10.031998703554674,300-600m,Industrial,Entity_97
2023-10-04,1,No,Enterprise,Ent_29,Baoan,Matrice 300,Wednesday,Luohu-Longgang,08:00-09:00,24,7.895776310726444,>600m,Consumer,Entity_30
2023-08-25,4,No,Individual,Ent_70,Futian,EH216,Friday,Longgang-Futian,19:00-20:00,8,13.631800811392447,>600m,Consumer,Entity_148
2023-02-15,1,No,Individual,Ent_70,Luohu,V1500,Wednesday,Nanshan-Baoan,06:00-07:00,13,0.5842173031841813,300-600m,Passenger,Entity_69
2023-02-10,4,No,Individual,Ent_54,Luohu,Mavic 3,Friday,Luohu-Nanshan,15:00-16:00,7,10.99650497979479,100-300m,Industrial,Entity_90
2023-09-11,5,No,Individual,Ent_79,Baoan,EH216,Monday,Longgang-Futian,07:00-08:00,45,10.823137178253566,100-300m,Logistics,Entity_5
2023-11-03,2,No,Unknown,Ent_5,Nanshan,Matrice 300,Friday,Longgang-Baoan,12:00-13:00,44,14.209373104707824,>600m,Consumer,Entity_161
2023-03-18,4,Yes,Enterprise,DJI,Luohu,Matrice 300,Saturday,Nanshan-Baoan,10:00-11:00,51,17.836596150880634,100-300m,Industrial,Entity_195
2023-07-10,5,No,Individual,Ent_63,Longgang,EH216,Monday,Longgang-Futian,20:00-21:00,29,4.016968398414968,>600m,Logistics,Entity_91
2023-02-08,5,No,Unknown,Ent_55,Luohu,Mavic 3,Wednesday,Baoan-Longgang,11:00-12:00,53,18.834492762144777,100-300m,Consumer,Entity_95
2023-02-28,5,No,Unknown,Ent_71,Longgang,EH216,Tuesday,Luohu-Futian,07:00-08:00,21,19.976348801116632,>600m,Passenger,Entity_26
2023-05-15,1,No,Individual,Ent_60,Luohu,Agras T40,Monday,Luohu-Baoan,18:00-19:00,25,14.678659700641159,>600m,Consumer,Entity_46
2023-11-26,2,Yes,Individual,Ent_19,Futian,Agras T40,Sunday,Longgang-Baoan,12:00-13:00,23,15.21047611265648,100-300m,Industrial,Entity_4
2023-10-15,2,Yes,Enterprise,Ent_68,Luohu,V1500,Sunday,Futian-Nanshan,09:00-10:00,41,6.552803189398186,100-300m,Logistics,Entity_62
2023-11-24,2,No,Unknown,Ent_85,Futian,Agras T40,Friday,Nanshan-Futian,07:00-08:00,30,15.546565796614455,0-100m,Logistics,Entity_46
2023-09-14,2,No,Enterprise,Ent_79,Nanshan,Mavic 3,Thursday,Luohu-Baoan,09:00-10:00,58,16.91126409598552,0-100m,Logistics,Entity_78
2023-04-29,1,Yes,Individual,Ent_12,Nanshan,Mavic 3,Saturday,Longgang-Luohu,17:00-18:00,55,4.932595915503636,>600m,Logistics,Entity_193
2023-05-20,1,Yes,Enterprise,Ent_34,Nanshan,V1500,Saturday,Longgang-Luohu,10:00-11:00,43,5.142431817786683,0-100m,Consumer,Entity_139
2023-02-16,5,No,Unknown,Ent_1,Futian,Matrice 300,Thursday,Baoan-Luohu,06:00-07:00,23,17.794625744692738,300-600m,Industrial,Entity_34
2023-11-15,1,No,Unknown,Ent_68,Nanshan,Mavic 3,Wednesday,Nanshan-Luohu,06:00-07:00,13,15.300364219327006,100-300m,Logistics,Entity_159
2023-01-06,3,No,Unknown,Ent_19,Baoan,EH216,Friday,Nanshan-Futian,06:00-07:00,6,6.521647431413489,100-300m,Logistics,Entity_75
2023-03-31,1,No,Unknown,Ent_95,Nanshan,EH216,Friday,Luohu-Baoan,18:00-19:00,39,8.616610756353857,>600m,Consumer,Entity_64
2023-03-30,5,No,Unknown,EHang,Nanshan,V1500,Thursday,Luohu-Longgang,17:00-18:00,32,19.88703698949417,100-300m,Consumer,Entity_150
2023-07-25,5,No,Individual,Ent_94,Nanshan,Mavic 3,Tuesday,Longgang-Baoan,09:00-10:00,19,13.576862030829268,300-600m,Industrial,Entity_38
2023-03-07,4,No,Enterprise,Ent_32,Nanshan,V1500,Tuesday,Futian-Nanshan,15:00-16:00,34,5.489631738412023,>600m,Industrial,Entity_148
2023-05-21,5,Yes,Enterprise,Ent_42,Futian,EH216,Sunday,Baoan-Nanshan,16:00-17:00,57,19.641841379013943,0-100m,Passenger,Entity_51
2023-03-14,2,No,Individual,Ent_56,Longgang,V1500,Tuesday,Luohu-Futian,19:00-20:00,24,10.338461209079249,300-600m,Passenger,Entity_30
2023-12-05,1,No,Individual,EHang,Longgang,EH216,Tuesday,Nanshan-Luohu,12:00-13:00,20,0.520208611124352,>600m,Passenger,Entity_104
2023-11-08,4,No,Enterprise,Ent_66,Futian,EH216,Wednesday,Nanshan-Futian,17:00-18:00,51,5.516522923423368,>600m,Logistics,Entity_91
2023-10-22,4,Yes,Unknown,Ent_69,Longgang,V1500,Sunday,Nanshan-Nanshan,21:00-22:00,17,13.519010783263537,>600m,Consumer,Entity_104
2023-12-18,1,No,Individual,Ent_89,Baoan,Matrice 300,Monday,Longgang-Longgang,15:00-16:00,21,3.840176100768405,100-300m,Industrial,Entity_185
2023-06-20,5,No,Individual,Ent_28,Futian,Matrice 300,Tuesday,Longgang-Longgang,15:00-16:00,25,19.616869579149906,0-100m,Logistics,Entity_120
2023-03-16,3,No,Individual,Ent_72,Nanshan,Agras T40,Thursday,Longgang-Luohu,06:00-07:00,59,9.943170590569718,>600m,Consumer,Entity_90
2023-05-18,5,No,Unknown,Ent_76,Baoan,Matrice 300,Thursday,Longgang-Longgang,13:00-14:00,10,7.276950612428886,100-300m,Logistics,Entity_147
2023-06-26,2,No,Unknown,Ent_53,Longgang,Agras T40,Monday,Futian-Longgang,15:00-16:00,12,1.2712485752511036,300-600m,Passenger,Entity_29
2023-09-10,4,Yes,Individual,Ent_8,Longgang,EH216,Sunday,Baoan-Baoan,13:00-14:00,19,18.62515807457116,>600m,Consumer,Entity_100
2023-11-01,3,No,Enterprise,Ent_31,Baoan,Agras T40,Wednesday,Futian-Futian,06:00-07:00,13,17.527716979984323,0-100m,Consumer,Entity_9
2023-07-13,5,No,Unknown,Ent_68,Futian,Agras T40,Thursday,Longgang-Longgang,13:00-14:00,30,11.555494294141216,>600m,Consumer,Entity_21
2023-06-05,2,No,Unknown,Ent_20,Futian,Matrice 300,Monday,Nanshan-Futian,10:00-11:00,55,2.4883120432771078,0-100m,Passenger,Entity_87
2023-03-11,2,Yes,Unknown,Ent_93,Longgang,Agras T40,Saturday,Nanshan-Nanshan,18:00-19:00,24,15.69457465862021,0-100m,Industrial,Entity_147
2023-01-24,3,No,Individual,Ent_66,Baoan,EH216,Tuesday,Longgang-Luohu,08:00-09:00,59,13.717369066921666,>600m,Consumer,Entity_124
2023-01-14,3,Yes,Unknown,Ent_13,Futian,V1500,Saturday,Baoan-Nanshan,10:00-11:00,21,12.359705457050662,>600m,Consumer,Entity_13
2023-08-31,4,No,Unknown,Ent_94,Longgang,V1500,Thursday,Baoan-Nanshan,06:00-07:00,12,17.549401357618326,300-600m,Passenger,Entity_21
2023-10-23,1,No,Unknown,Ent_25,Luohu,Agras T40,Monday,Baoan-Baoan,10:00-11:00,22,1.5283369052549243,>600m,Passenger,Entity_106
2023-01-18,2,No,Individual,Ent_65,Futian,EH216,Wednesday,Baoan-Nanshan,11:00-12:00,50,17.878544934246456,300-600m,Passenger,Entity_131
2023-06-19,2,No,Individual,Ent_40,Futian,Agras T40,Monday,Baoan-Futian,10:00-11:00,14,4.087521608312246,>600m,Consumer,Entity_63
2023-11-16,5,No,Individual,Ent_48,Longgang,Agras T40,Thursday,Luohu-Baoan,15:00-16:00,7,10.081969996009109,100-300m,Consumer,Entity_35
2023-07-23,4,Yes,Enterprise,Ent_91,Luohu,V1500,Sunday,Futian-Luohu,07:00-08:00,46,2.7649726255290035,100-300m,Industrial,Entity_67
2023-09-06,5,No,Enterprise,Ent_27,Baoan,Matrice 300,Wednesday,Baoan-Nanshan,09:00-10:00,47,13.679597003428015,300-600m,Passenger,Entity_194
2023-05-22,1,No,Unknown,Ent_60,Nanshan,EH216,Monday,Nanshan-Baoan,16:00-17:00,34,2.864294159359221,>600m,Consumer,Entity_93
2023-03-18,4,Yes,Individual,Ent_89,Luohu,Matrice 300,Saturday,Nanshan-Longgang,20:00-21:00,37,4.7923856879221445,>600m,Industrial,Entity_176
2023-10-21,4,Yes,Unknown,Ent_67,Nanshan,EH216,Saturday,Futian-Luohu,14:00-15:00,46,5.7791447546595975,100-300m,Passenger,Entity_188
2023-01-11,2,No,Individual,Ent_24,Nanshan,V1500,Wednesday,Longgang-Baoan,21:00-22:00,22,12.708065709828952,>600m,Consumer,Entity_98
2023-06-23,5,No,Unknown,Ent_3,Futian,Matrice 300,Friday,Luohu-Luohu,13:00-14:00,27,16.913361933939576,300-600m,Consumer,Entity_56
2023-09-07,1,No,Enterprise,Ent_40,Baoan,EH216,Thursday,Nanshan-Luohu,14:00-15:00,33,18.112232981978448,100-300m,Industrial,Entity_39
2023-05-26,4,No,Enterprise,DJI,Luohu,Agras T40,Friday,Luohu-Futian,06:00-07:00,60,4.4473532872228585,0-100m,Consumer,Entity_174
2023-08-20,1,Yes,Unknown,Ent_57,Nanshan,Agras T40,Sunday,Nanshan-Longgang,07:00-08:00,12,4.386555905727864,100-300m,Industrial,Entity_71
2023-12-23,1,Yes,Enterprise,Ent_40,Futian,EH216,Saturday,Futian-Nanshan,12:00-13:00,25,10.13094653171492,100-300m,Consumer,Entity_29
2023-02-17,3,No,Enterprise,Ent_49,Longgang,Agras T40,Friday,Longgang-Luohu,19:00-20:00,32,3.8737667194525067,0-100m,Consumer,Entity_26
2023-04-04,1,No,Unknown,Ent_7,Futian,Mavic 3,Tuesday,Longgang-Longgang,14:00-15:00,17,19.094648615043116,0-100m,Industrial,Entity_197
2023-10-11,2,No,Unknown,Ent_46,Baoan,Mavic 3,Wednesday,Baoan-Nanshan,15:00-16:00,42,17.926231801091944,100-300m,Industrial,Entity_57
2023-04-20,5,No,Individual,Ent_30,Futian,Matrice 300,Thursday,Futian-Luohu,11:00-12:00,21,3.1299274569121964,0-100m,Consumer,Entity_1
2023-10-07,3,Yes,Unknown,Ent_54,Nanshan,Agras T40,Saturday,Baoan-Futian,10:00-11:00,38,12.045181052926027,100-300m,Industrial,Entity_139
2023-04-14,5,No,Unknown,Ent_35,Futian,V1500,Friday,Luohu-Longgang,13:00-14:00,13,8.200149003502794,300-600m,Industrial,Entity_51
2023-05-07,1,Yes,Individual,Ent_4,Nanshan,Agras T40,Sunday,Baoan-Baoan,10:00-11:00,32,9.579715834250067,>600m,Passenger,Entity_44
2023-11-28,2,No,Individual,Ent_49,Nanshan,Agras T40,Tuesday,Longgang-Luohu,10:00-11:00,34,14.964821760912617,0-100m,Industrial,Entity_191
2023-11-03,2,No,Individual,Ent_5,Longgang,EH216,Friday,Futian-Nanshan,08:00-09:00,50,7.594085031744794,300-600m,Consumer,Entity_83
2023-07-18,2,No,Individual,Ent_64,Nanshan,EH216,Tuesday,Luohu-Nanshan,07:00-08:00,39,9.380676493453327,300-600m,Logistics,Entity_37
2023-09-18,2,No,Unknown,Ent_23,Nanshan,EH216,Monday,Futian-Baoan,16:00-17:00,29,9.72863296601986,100-300m,Passenger,Entity_6
2023-07-13,3,No,Enterprise,Ent_58,Futian,Mavic 3,Thursday,Futian-Luohu,11:00-12:00,16,10.946840308935055,100-300m,Consumer,Entity_144
2023-11-10,1,No,Enterprise,Ent_90,Nanshan,EH216,Friday,Longgang-Baoan,06:00-07:00,43,3.2778177549891647,300-600m,Industrial,Entity_49
2023-05-17,5,No,Individual,Ent_22,Baoan,V1500,Wednesday,Longgang-Luohu,19:00-20:00,9,18.127313542806444,0-100m,Industrial,Entity_24
2023-12-25,4,No,Enterprise,Ent_84,Luohu,Agras T40,Monday,Nanshan-Nanshan,17:00-18:00,14,9.223350000213085,0-100m,Industrial,Entity_6
2023-02-28,2,No,Unknown,Ent_28,Baoan,Agras T40,Tuesday,Baoan-Luohu,21:00-22:00,17,14.07866650858289,300-600m,Passenger,Entity_88
2023-01-02,3,No,Individual,Ent_48,Baoan,EH216,Monday,Nanshan-Futian,16:00-17:00,43,1.5391738099811783,300-600m,Industrial,Entity_87
2023-04-10,2,No,Enterprise,Ent_42,Futian,Matrice 300,Monday,Longgang-Futian,10:00-11:00,49,10.716722176456516,300-600m,Consumer,Entity_84
2023-08-18,4,No,Individual,Ent_26,Luohu,Mavic 3,Friday,Futian-Longgang,06:00-07:00,11,0.5294454067174519,0-100m,Passenger,Entity_34
2023-06-23,1,No,Enterprise,Ent_84,Nanshan,Agras T40,Friday,Longgang-Luohu,12:00-13:00,33,1.4939645454198562,100-300m,Logistics,Entity_114
2023-01-11,5,No,Individual,Ent_30,Futian,EH216,Wednesday,Longgang-Baoan,09:00-10:00,23,0.8658627403394883,0-100m,Logistics,Entity_151
2023-02-13,2,No,Unknown,Ent_41,Futian,EH216,Monday,Luohu-Baoan,17:00-18:00,37,3.155686349062049,100-300m,Consumer,Entity_194
2023-12-20,2,No,Unknown,Ent_5,Longgang,Matrice 300,Wednesday,Baoan-Baoan,17:00-18:00,22,4.760826451569686,300-600m,Passenger,Entity_104
2023-05-15,1,No,Enterprise,Ent_4,Longgang,Matrice 300,Monday,Futian-Baoan,11:00-12:00,39,11.415009791893647,100-300m,Industrial,Entity_144
2023-07-18,1,No,Individual,Ent_11,Nanshan,Mavic 3,Tuesday,Longgang-Baoan,06:00-07:00,6,18.77741027732086,>600m,Industrial,Entity_111
2023-02-25,2,Yes,Individual,Ent_46,Futian,V1500,Saturday,Luohu-Luohu,15:00-16:00,11,2.123889821223089,300-600m,Logistics,Entity_160
2023-03-14,2,No,Enterprise,Ent_53,Luohu,Mavic 3,Tuesday,Nanshan-Longgang,06:00-07:00,32,3.0728061427660576,0-100m,Consumer,Entity_142
2023-12-11,5,No,Individual,Ent_23,Baoan,Agras T40,Monday,Futian-Futian,16:00-17:00,32,4.892835762483082,0-100m,Logistics,Entity_50
2023-05-09,2,No,Unknown,Ent_30,Futian,Matrice 300,Tuesday,Baoan-Futian,09:00-10:00,48,17.130739605780537,300-600m,Industrial,Entity_191
2023-04-03,4,No,Unknown,Ent_82,Luohu,Agras T40,Monday,Futian-Luohu,13:00-14:00,18,9.028093808567567,>600m,Industrial,Entity_27
2023-01-03,2,No,Individual,Ent_28,Luohu,Mavic 3,Tuesday,Futian-Nanshan,18:00-19:00,28,7.213357777068631,100-300m,Logistics,Entity_41
2023-04-26,1,No,Individual,Ent_43,Baoan,Matrice 300,Wednesday,Longgang-Nanshan,21:00-22:00,45,7.889887566627098,>600m,Industrial,Entity_106
2023-01-11,2,No,Enterprise,Ent_15,Baoan,Matrice 300,Wednesday,Nanshan-Futian,14:00-15:00,32,14.909595727944518,100-300m,Logistics,Entity_22
2023-06-04,2,Yes,Unknown,Ent_59,Baoan,V1500,Sunday,Longgang-Longgang,12:00-13:00,32,7.593214549732648,0-100m,Passenger,Entity_42
2023-09-12,4,No,Enterprise,Ent_68,Baoan,EH216,Tuesday,Luohu-Baoan,19:00-20:00,8,7.911492475183769,0-100m,Logistics,Entity_123
2023-10-26,4,No,Individual,Ent_63,Nanshan,Mavic 3,Thursday,Longgang-Nanshan,20:00-21:00,48,1.5578105014359254,100-300m,Industrial,Entity_36
2023-11-18,4,Yes,Enterprise,Ent_46,Baoan,V1500,Saturday,Nanshan-Baoan,13:00-14:00,12,9.549199095105637,300-600m,Passenger,Entity_153
2023-02-23,4,No,Individual,Ent_34,Baoan,Agras T40,Thursday,Luohu-Longgang,18:00-19:00,7,3.8451951280118135,100-300m,Industrial,Entity_163
2023-03-22,1,No,Enterprise,Ent_65,Futian,Matrice 300,Wednesday,Longgang-Luohu,07:00-08:00,57,11.546352083546939,100-300m,Logistics,Entity_194
2023-03-02,3,No,Individual,Ent_85,Nanshan,Matrice 300,Thursday,Baoan-Luohu,16:00-17:00,49,2.75353075048197,300-600m,Logistics,Entity_125
2023-11-06,4,No,Enterprise,Ent_71,Futian,Matrice 300,Monday,Nanshan-Baoan,09:00-10:00,49,1.5868487025128195,300-600m,Industrial,Entity_18
2023-12-26,1,No,Individual,Ent_73,Nanshan,Mavic 3,Tuesday,Longgang-Baoan,20:00-21:00,25,16.76045708350794,>600m,Industrial,Entity_179
2023-08-27,2,Yes,Enterprise,Ent_21,Futian,V1500,Sunday,Longgang-Baoan,17:00-18:00,60,2.4646424804780405,100-300m,Industrial,Entity_122
2023-01-10,2,No,Enterprise,Ent_79,Luohu,Mavic 3,Tuesday,Baoan-Luohu,18:00-19:00,25,9.194973941629094,100-300m,Passenger,Entity_157
2023-11-13,1,No,Individual,Ent_29,Longgang,V1500,Monday,Luohu-Futian,13:00-14:00,36,13.114285054834088,>600m,Passenger,Entity_140
2023-12-14,1,No,Unknown,Ent_12,Nanshan,EH216,Thursday,Luohu-Baoan,13:00-14:00,49,1.402193830381942,100-300m,Logistics,Entity_82
2023-02-24,5,No,Unknown,Ent_44,Luohu,V1500,Friday,Futian-Baoan,06:00-07:00,15,6.17546595748474,100-300m,Industrial,Entity_69
2023-07-10,5,No,Unknown,Ent_8,Futian,Mavic 3,Monday,Longgang-Futian,16:00-17:00,5,14.39049473270139,100-300m,Logistics,Entity_143
2023-01-20,3,No,Unknown,Ent_8,Baoan,Mavic 3,Friday,Futian-Luohu,06:00-07:00,27,15.613564833774165,300-600m,Passenger,Entity_122
2023-11-01,2,No,Individual,Ent_32,Futian,EH216,Wednesday,Luohu-Longgang,16:00-17:00,53,9.112437911238054,0-100m,Industrial,Entity_162
2023-08-27,1,Yes,Unknown,Ent_54,Baoan,EH216,Sunday,Baoan-Futian,19:00-20:00,15,18.519086062354102,100-300m,Logistics,Entity_80
2023-05-19,3,No,Enterprise,Ent_62,Baoan,Matrice 300,Friday,Longgang-Baoan,21:00-22:00,21,17.888779207373926,100-300m,Industrial,Entity_160
2023-09-19,2,No,Enterprise,Ent_23,Nanshan,Mavic 3,Tuesday,Longgang-Longgang,09:00-10:00,56,3.0579844383444725,100-300m,Industrial,Entity_191
2023-07-02,5,Yes,Enterprise,Ent_51,Nanshan,Mavic 3,Sunday,Nanshan-Futian,17:00-18:00,9,1.9278689129100934,0-100m,Logistics,Entity_100
2023-02-28,3,No,Unknown,Ent_52,Luohu,EH216,Tuesday,Nanshan-Nanshan,16:00-17:00,18,3.3632112442873803,0-100m,Logistics,Entity_98
2023-04-08,1,Yes,Individual,Aerofugia,Futian,Mavic 3,Saturday,Nanshan-Baoan,20:00-21:00,40,4.811860527316945,300-600m,Industrial,Entity_52
2023-11-26,5,Yes,Enterprise,Ent_21,Longgang,Mavic 3,Sunday,Baoan-Longgang,09:00-10:00,8,17.15008803093823,0-100m,Passenger,Entity_113
2023-02-05,2,Yes,Unknown,Ent_26,Nanshan,Mavic 3,Sunday,Futian-Luohu,14:00-15:00,36,4.223955689326722,>600m,Consumer,Entity_192
2023-04-22,4,Yes,Enterprise,Ent_24,Futian,Mavic 3,Saturday,Futian-Luohu,19:00-20:00,35,14.886746638419753,>600m,Passenger,Entity_107
2023-07-29,3,Yes,Unknown,Ent_42,Futian,EH216,Saturday,Longgang-Baoan,13:00-14:00,50,7.986882298801868,100-300m,Logistics,Entity_151
2023-09-19,1,No,Unknown,Ent_53,Nanshan,EH216,Tuesday,Luohu-Futian,16:00-17:00,53,9.097728314299747,100-300m,Logistics,Entity_54
2023-03-31,2,No,Individual,Ent_31,Futian,Agras T40,Friday,Nanshan-Longgang,10:00-11:00,12,10.531474219721531,>600m,Passenger,Entity_6
2023-12-03,5,Yes,Enterprise,Ent_72,Longgang,EH216,Sunday,Luohu-Luohu,10:00-11:00,48,8.92191731960273,300-600m,Consumer,Entity_136
2023-09-16,3,Yes,Unknown,Ent_25,Futian,V1500,Saturday,Nanshan-Longgang,12:00-13:00,41,7.356509021865125,0-100m,Industrial,Entity_75
2023-01-31,4,No,Unknown,Ent_46,Longgang,EH216,Tuesday,Longgang-Futian,19:00-20:00,8,11.884061173495967,0-100m,Industrial,Entity_149
2023-03-12,3,Yes,Enterprise,Ent_78,Longgang,Matrice 300,Sunday,Nanshan-Baoan,14:00-15:00,49,16.370634326636345,0-100m,Consumer,Entity_147
2023-01-09,2,No,Unknown,Ent_95,Luohu,EH216,Monday,Nanshan-Baoan,10:00-11:00,42,18.539151419903096,100-300m,Consumer,Entity_152
2023-05-14,4,Yes,Enterprise,Ent_23,Luohu,Agras T40,Sunday,Nanshan-Baoan,14:00-15:00,5,5.16984039519168,>600m,Industrial,Entity_199
2023-10-26,2,No,Unknown,Ent_41,Luohu,Matrice 300,Thursday,Nanshan-Nanshan,07:00-08:00,52,15.385926125912077,0-100m,Consumer,Entity_15
2023-09-09,1,Yes,Individual,XAG,Nanshan,Matrice 300,Saturday,Futian-Luohu,20:00-21:00,48,9.082869784170695,300-600m,Industrial,Entity_135
2023-07-05,4,No,Individual,Ent_25,Nanshan,EH216,Wednesday,Futian-Baoan,21:00-22:00,12,7.651351983333523,0-100m,Logistics,Entity_119
2023-06-09,3,No,Individual,Ent_91,Luohu,Matrice 300,Friday,Nanshan-Nanshan,06:00-07:00,51,13.849724213652781,100-300m,Industrial,Entity_24
2023-07-31,1,No,Individual,Ent_64,Nanshan,V1500,Monday,Longgang-Luohu,15:00-16:00,35,18.879150309309853,100-300m,Consumer,Entity_181
2023-04-15,4,Yes,Enterprise,Ent_75,Luohu,EH216,Saturday,Luohu-Baoan,16:00-17:00,22,14.36318405930086,100-300m,Industrial,Entity_14
2023-05-22,1,No,Unknown,Ent_97,Luohu,Agras T40,Monday,Nanshan-Luohu,10:00-11:00,53,6.248718351208006,300-600m,Logistics,Entity_169
2023-02-18,5,Yes,Unknown,Ent_49,Futian,V1500,Saturday,Longgang-Nanshan,09:00-10:00,5,5.291453068688427,100-300m,Logistics,Entity_96
2023-12-26,2,No,Enterprise,Ent_14,Baoan,Matrice 300,Tuesday,Nanshan-Baoan,21:00-22:00,37,19.288877790387623,0-100m,Consumer,Entity_4
2023-04-24,5,No,Individual,Ent_29,Futian,Mavic 3,Monday,Longgang-Futian,10:00-11:00,33,18.478656158799406,0-100m,Industrial,Entity_20
2023-12-01,3,No,Unknown,Ent_20,Longgang,Mavic 3,Friday,Baoan-Baoan,17:00-18:00,50,17.092730142621186,300-600m,Logistics,Entity_105
2023-11-15,1,No,Enterprise,Ent_79,Futian,Matrice 300,Wednesday,Futian-Nanshan,18:00-19:00,47,12.449223741906227,100-300m,Consumer,Entity_192
2023-06-29,1,No,Individual,Ent_48,Futian,Agras T40,Thursday,Nanshan-Nanshan,11:00-12:00,30,18.156964889087632,0-100m,Consumer,Entity_138
2023-04-09,1,Yes,Individual,Ent_52,Baoan,Mavic 3,Sunday,Nanshan-Futian,06:00-07:00,44,8.9979821665602,0-100m,Logistics,Entity_18
2023-08-11,1,No,Individual,Ent_70,Luohu,Mavic 3,Friday,Baoan-Longgang,19:00-20:00,25,13.43362267437543,300-600m,Passenger,Entity_166
2023-12-30,4,Yes,Individual,Ent_26,Longgang,Mavic 3,Saturday,Baoan-Luohu,15:00-16:00,15,5.435531594138234,300-600m,Industrial,Entity_137
2023-12-05,4,No,Unknown,DJI,Luohu,Matrice 300,Tuesday,Nanshan-Baoan,15:00-16:00,24,15.546279629450398,>600m,Logistics,Entity_77
2023-07-23,2,Yes,Enterprise,Ent_30,Baoan,Agras T40,Sunday,Baoan-Futian,06:00-07:00,60,11.219897190257937,>600m,Consumer,Entity_74
2023-07-30,2,Yes,Individual,Ent_14,Baoan,Matrice 300,Sunday,Longgang-Luohu,15:00-16:00,60,1.4159066972973073,>600m,Passenger,Entity_8
2023-08-15,3,No,Unknown,Ent_86,Longgang,Mavic 3,Tuesday,Baoan-Futian,08:00-09:00,10,4.494762694124317,0-100m,Consumer,Entity_57
2023-01-13,2,No,Enterprise,Ent_29,Futian,Matrice 300,Friday,Luohu-Futian,08:00-09:00,13,7.209923316550018,100-300m,Logistics,Entity_17
2023-02-27,2,No,Unknown,Ent_86,Futian,Matrice 300,Monday,Longgang-Futian,19:00-20:00,29,7.705052727639558,300-600m,Consumer,Entity_76
2023-10-20,3,No,Individual,Ent_52,Futian,Mavic 3,Friday,Baoan-Baoan,13:00-14:00,5,1.514850122456699,300-600m,Passenger,Entity_35
2023-06-15,4,No,Enterprise,Ent_92,Longgang,Mavic 3,Thursday,Longgang-Baoan,11:00-12:00,22,19.11161311048816,300-600m,Passenger,Entity_96
2023-01-31,3,No,Individual,Ent_86,Baoan,Mavic 3,Tuesday,Longgang-Futian,21:00-22:00,47,7.865538816119896,100-300m,Consumer,Entity_148
2023-07-08,5,Yes,Individual,Ent_9,Nanshan,V1500,Saturday,Futian-Nanshan,17:00-18:00,6,14.605388413185334,0-100m,Passenger,Entity_159
2023-03-23,3,No,Unknown,Ent_66,Luohu,Matrice 300,Thursday,Futian-Futian,14:00-15:00,48,14.815698787680407,100-300m,Industrial,Entity_75
2023-11-17,1,No,Unknown,Ent_70,Futian,Mavic 3,Friday,Nanshan-Luohu,19:00-20:00,52,2.5729384485004996,100-300m,Passenger,Entity_179
2023-06-12,4,No,Unknown,Ent_15,Nanshan,Agras T40,Monday,Baoan-Futian,13:00-14:00,29,6.59661431465883,100-300m,Logistics,Entity_13
2023-12-24,4,Yes,Individual,Ent_8,Baoan,EH216,Sunday,Futian-Baoan,12:00-13:00,52,13.232655988067426,>600m,Industrial,Entity_26
2023-10-20,3,No,Unknown,Ent_76,Luohu,Matrice 300,Friday,Futian-Baoan,11:00-12:00,24,17.02516195451649,300-600m,Logistics,Entity_113
2023-12-23,4,Yes,Individual,Ent_15,Nanshan,Mavic 3,Saturday,Longgang-Futian,16:00-17:00,30,12.689545721930367,>600m,Industrial,Entity_167
2023-04-13,4,No,Enterprise,Ent_74,Futian,V1500,Thursday,Baoan-Nanshan,18:00-19:00,52,4.863467125215194,300-600m,Industrial,Entity_185
2023-04-26,1,No,Enterprise,Ent_85,Nanshan,Mavic 3,Wednesday,Futian-Baoan,17:00-18:00,25,1.4257828360787297,0-100m,Logistics,Entity_102
